source,target,gate,beta,K,n,sign
ER-alpha_pS118,p70S6K_pT389,2.061153470123145e-09,0.000246372539550066,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,p70S6K_pT389,2.061153470123145e-09,0.000246372539550066,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,p70S6K_pT389,2.061153470123145e-09,0.00024637251044623554,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,p70S6K_pT389,2.061153470123145e-09,0.00024637251044623554,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,p70S6K_pT389,2.061153470123145e-09,0.0002463724813424051,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,p70S6K_pT389,2.061153470123145e-09,0.0002463724813424051,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,p70S6K_pT389,2.061153470123145e-09,0.0002463724813424051,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,p70S6K_pT389,2.061153470123145e-09,0.0002463724522385746,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,p70S6K_pT389,2.061153470123145e-09,0.0002463724522385746,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,p70S6K_pT389,2.061153470123145e-09,0.0002463724522385746,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,p70S6K_pT389,2.061153470123145e-09,0.00024637242313474417,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,p70S6K_pT389,2.061153470123145e-09,0.00024637242313474417,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,p70S6K_pT389,2.061153470123145e-09,0.00024637242313474417,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,p70S6K_pT389,2.061153470123145e-09,0.00024637242313474417,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,p70S6K_pT389,2.061153470123145e-09,0.00024637242313474417,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,p70S6K_pT389,2.061153470123145e-09,0.0002463723940309137,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,p70S6K_pT389,2.061153470123145e-09,0.0002463723940309137,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,p70S6K_pT389,2.061153470123145e-09,0.00024637236492708325,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,p70S6K_pT389,2.061153470123145e-09,0.0002463723358232528,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,p70S6K_pT389,2.061153470123145e-09,0.0002463723358232528,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,p70S6K_pT389,2.061153470123145e-09,0.0002463723358232528,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,p70S6K_pT389,2.061153470123145e-09,0.0002463723358232528,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,p70S6K_pT389,2.061153470123145e-09,0.0002463723358232528,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,p70S6K_pT389,2.061153470123145e-09,0.00024637230671942234,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,p70S6K_pT389,2.061153470123145e-09,0.00024637230671942234,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,p70S6K_pT389,2.061153470123145e-09,0.00024637230671942234,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,p70S6K_pT389,2.061153470123145e-09,0.0002463722776155919,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,p70S6K_pT389,2.061153470123145e-09,0.0002463722485117614,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,p70S6K_pT389,2.061153470123145e-09,0.0002463721903041005,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,p70S6K_pT389,2.061153470123145e-09,0.00024637216120027006,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,p70S6K_pT389,2.061153470123145e-09,0.0002463721320964396,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,S6_pS240_S244,2.061153470123145e-09,0.00022163781977724284,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,S6_pS240_S244,2.061153470123145e-09,0.0002216378052253276,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,S6_pS240_S244,2.061153470123145e-09,0.00022163777612149715,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,S6_pS240_S244,2.061153470123145e-09,0.0002216377470176667,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,S6_pS240_S244,2.061153470123145e-09,0.0002216377470176667,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,S6_pS240_S244,2.061153470123145e-09,0.00022163771791383624,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,S6_pS240_S244,2.061153470123145e-09,0.00022163767425809056,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,S6_pS240_S244,2.061153470123145e-09,0.00022163765970617533,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,S6_pS240_S244,2.061153470123145e-09,0.0002216376451542601,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,S6_pS240_S244,2.061153470123145e-09,0.00022163763060234487,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,S6_pS240_S244,2.061153470123145e-09,0.00022163761605042964,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,S6_pS240_S244,2.061153470123145e-09,0.00022163761605042964,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,S6_pS240_S244,2.061153470123145e-09,0.00022163761605042964,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,S6_pS240_S244,2.061153470123145e-09,0.00022163761605042964,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,S6_pS240_S244,2.061153470123145e-09,0.00022163761605042964,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,S6_pS240_S244,2.061153470123145e-09,0.00022163760149851441,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,S6_pS240_S244,2.061153470123145e-09,0.00022163758694659919,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,S6_pS240_S244,2.061153470123145e-09,0.00022163758694659919,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,S6_pS240_S244,2.061153470123145e-09,0.00022163757239468396,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,S6_pS240_S244,2.061153470123145e-09,0.00022163755784276873,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,S6_pS240_S244,2.061153470123145e-09,0.0002216375432908535,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,S6_pS240_S244,2.061153470123145e-09,0.0002216375432908535,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,S6_pS240_S244,2.061153470123145e-09,0.0002216375432908535,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,S6_pS240_S244,2.061153470123145e-09,0.00022163752873893827,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,S6_pS240_S244,2.061153470123145e-09,0.00022163752873893827,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,S6_pS240_S244,2.061153470123145e-09,0.00022163751418702304,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,S6_pS240_S244,2.061153470123145e-09,0.00022163749963510782,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,S6_pS240_S244,2.061153470123145e-09,0.00022163749963510782,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,S6_pS240_S244,2.061153470123145e-09,0.0002216374850831926,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,S6_pS240_S244,2.061153470123145e-09,0.00022163747053127736,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,S6_pS240_S244,2.061153470123145e-09,0.00022163745597936213,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,S6_pS240_S244,2.061153470123145e-09,0.0002216374414274469,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,S6_pS240_S244,2.061153470123145e-09,0.00022163742687553167,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,S6_pS240_S244,2.061153470123145e-09,0.00022163742687553167,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,S6_pS240_S244,2.061153470123145e-09,0.00022163741232361645,0.6931481957435608,0.6931481957435608,activation
Src_pY527,S6_pS240_S244,2.061153470123145e-09,0.00022163741232361645,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,S6_pS240_S244,2.061153470123145e-09,0.00022163739777170122,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,S6_pS240_S244,2.061153470123145e-09,0.00022163739777170122,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,STAT3_pY705,2.061153470123145e-09,0.0001878084149211645,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,STAT3_pY705,2.061153470123145e-09,0.00018780840036924928,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,STAT3_pY705,2.061153470123145e-09,0.00018780840036924928,0.6931481957435608,0.6931481957435608,inhibition
Rb_pS807_S811,STAT3_pY705,2.061153470123145e-09,0.00018780840036924928,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,STAT3_pY705,2.061153470123145e-09,0.00018780838581733406,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,STAT3_pY705,2.061153470123145e-09,0.00018780838581733406,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,STAT3_pY705,2.061153470123145e-09,0.00018780838581733406,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,STAT3_pY705,2.061153470123145e-09,0.00018780838581733406,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,STAT3_pY705,2.061153470123145e-09,0.00018780838581733406,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,STAT3_pY705,2.061153470123145e-09,0.00018780838581733406,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,STAT3_pY705,2.061153470123145e-09,0.00018780837126541883,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,STAT3_pY705,2.061153470123145e-09,0.00018780837126541883,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,STAT3_pY705,2.061153470123145e-09,0.00018780837126541883,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,STAT3_pY705,2.061153470123145e-09,0.00018780837126541883,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,STAT3_pY705,2.061153470123145e-09,0.00018780837126541883,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,STAT3_pY705,2.061153470123145e-09,0.00018780837126541883,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,STAT3_pY705,2.061153470123145e-09,0.0001878083567135036,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,STAT3_pY705,2.061153470123145e-09,0.0001878083567135036,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,STAT3_pY705,2.061153470123145e-09,0.0001878083567135036,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,STAT3_pY705,2.061153470123145e-09,0.0001878083567135036,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,STAT3_pY705,2.061153470123145e-09,0.00018780834216158837,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,STAT3_pY705,2.061153470123145e-09,0.00018780832760967314,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,STAT3_pY705,2.061153470123145e-09,0.00018780832760967314,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,STAT3_pY705,2.061153470123145e-09,0.00018780832760967314,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,STAT3_pY705,2.061153470123145e-09,0.00018780831305775791,0.6931481957435608,0.6931481957435608,activation
PDK1_pS241,STAT3_pY705,2.061153470123145e-09,0.00018780831305775791,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,STAT3_pY705,2.061153470123145e-09,0.00018780831305775791,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,Rb_pS807_S811,2.061153470123145e-09,0.00017953811038751155,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,Rb_pS807_S811,2.061153470123145e-09,0.0001795378339011222,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,Rb_pS807_S811,2.061153470123145e-09,0.00017953780479729176,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,Rb_pS807_S811,2.061153470123145e-09,0.00017953780479729176,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,Rb_pS807_S811,2.061153470123145e-09,0.0001795377756934613,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,Rb_pS807_S811,2.061153470123145e-09,0.0001795377756934613,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,Rb_pS807_S811,2.061153470123145e-09,0.00017953774658963084,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,Rb_pS807_S811,2.061153470123145e-09,0.00017953771748580039,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,Rb_pS807_S811,2.061153470123145e-09,0.00017953771748580039,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,Rb_pS807_S811,2.061153470123145e-09,0.00017953768838196993,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,Rb_pS807_S811,2.061153470123145e-09,0.00017953765927813947,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,Rb_pS807_S811,2.061153470123145e-09,0.00017953765927813947,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,Rb_pS807_S811,2.061153470123145e-09,0.00017953764472622424,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,Rb_pS807_S811,2.061153470123145e-09,0.00017953763017430902,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,Rb_pS807_S811,2.061153470123145e-09,0.00017953763017430902,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,Rb_pS807_S811,2.061153470123145e-09,0.00017953763017430902,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,Rb_pS807_S811,2.061153470123145e-09,0.0001795376156223938,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,Rb_pS807_S811,2.061153470123145e-09,0.00017953760107047856,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,Rb_pS807_S811,2.061153470123145e-09,0.00017953758651856333,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,Rb_pS807_S811,2.061153470123145e-09,0.0001795375719666481,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,Rb_pS807_S811,2.061153470123145e-09,0.0001795375719666481,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,Rb_pS807_S811,2.061153470123145e-09,0.00017953755741473287,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,Rb_pS807_S811,2.061153470123145e-09,0.00017953755741473287,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,Rb_pS807_S811,2.061153470123145e-09,0.00017953755741473287,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,Rb_pS807_S811,2.061153470123145e-09,0.00017953755741473287,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,Rb_pS807_S811,2.061153470123145e-09,0.00017953754286281765,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,Rb_pS807_S811,2.061153470123145e-09,0.00017953748465515673,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,Rb_pS807_S811,2.061153470123145e-09,0.00017953748465515673,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,Rb_pS807_S811,2.061153470123145e-09,0.0001795374701032415,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,Rb_pS807_S811,2.061153470123145e-09,0.00017953742644749582,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,Rb_pS807_S811,2.061153470123145e-09,0.0001795374118955806,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,Rb_pS807_S811,2.061153470123145e-09,0.00017953739734366536,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,Rb_pS807_S811,2.061153470123145e-09,0.00017953738279175013,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,Rb_pS807_S811,2.061153470123145e-09,0.00017953738279175013,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,Rb_pS807_S811,2.061153470123145e-09,0.00017953732458408922,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,Rb_pS807_S811,2.061153470123145e-09,0.000179537310032174,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,Rb_pS807_S811,2.061153470123145e-09,0.00017953729548025876,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,Rb_pS807_S811,2.061153470123145e-09,0.00017953713540919125,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.0001631297927815467,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312948719132692,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.0001631294726394117,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.000163129428983666,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312939987983555,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312935622408986,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312935622408986,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312935622408986,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312935622408986,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312934167217463,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.0001631293271202594,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312929801642895,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.0001631292689125985,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.0001631292689125985,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312925436068326,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,GSK3-alpha-beta_pS9,2.061153470123145e-09,0.00016312923980876803,0.6931481957435608,0.6931481957435608,inhibition
