condition_idx,condition_name,time_idx,time_min,protein_idx,protein_name,teacher_pred,student_pred,abs_error,rel_error,squared_error,needs_update,priority_score,time_phase
0,None|None,5,1.5625,26,p38_pT180_Y182,0.191478,0.199406,0.007927,0.0414,6.284e-05,0,0.0414,early
0,None|None,5,1.5625,27,p70S6K_pT389,2.661499,3.902099,1.2406,0.466129,1.53908922,1,0.466129,early
0,None|None,5,1.5625,28,p90RSK_pT359_S363,0.660468,0.626822,0.033646,0.050942,0.00113202,0,0.050942,early
0,None|None,5,1.5625,29,PDK1_pS241,1.107166,1.04837,0.058796,0.053105,0.00345693,1,0.053105,early
0,None|None,5,1.5625,30,PKC-alpha_pS657,0.204158,0.219242,0.015084,0.073883,0.00022752,0,0.073883,early
0,None|None,5,1.5625,31,PRAS40_pT246,1.425158,1.506141,0.080983,0.056824,0.00655825,1,0.056824,early
0,None|None,5,1.5625,32,Rb_pS807_S811,2.239892,2.380621,0.140729,0.062828,0.01980464,1,0.062828,early
0,None|None,5,1.5625,33,S6_pS235_S236,3.144366,4.31756,1.173194,0.37311,1.37638344,1,0.37311,early
0,None|None,5,1.5625,34,S6_pS240_S244,1.187356,1.400236,0.212881,0.17929,0.04531815,1,0.17929,early
0,None|None,5,1.5625,35,Src_pY416,0.083191,0.086166,0.002975,0.035765,8.85e-06,0,0.035765,early
0,None|None,5,1.5625,36,Src_pY527,1.215039,1.214984,5.5e-05,4.5e-05,0.0,0,4.5e-05,early
0,None|None,5,1.5625,37,STAT3_pY705,0.194717,0.182629,0.012088,0.062078,0.00014611,0,0.062078,early
0,None|None,5,1.5625,38,TAZ_pS89,0.667458,0.608176,0.059282,0.088817,0.00351431,1,0.088817,early
0,None|None,5,1.5625,39,YAP_pS127,0.418611,0.418355,0.000256,0.000612,7e-08,0,0.000612,early
0,None|None,5,1.5625,40,YB-1_PS102,0.639848,0.629059,0.010789,0.016862,0.0001164,0,0.016862,early
0,None|None,6,1.875,0,4EBP1_pS65,0.766603,0.773218,0.006615,0.008629,4.376e-05,0,0.008629,early
0,None|None,6,1.875,1,ACC_pS79,0.171933,0.203479,0.031546,0.183479,0.00099516,0,0.183479,early
0,None|None,6,1.875,2,AKT_pS473,0.202412,0.951525,0.749112,3.700922,0.56116914,1,3.700922,early
0,None|None,6,1.875,3,AKT_pT308,0.347967,1.09718,0.749213,2.153112,0.56131951,1,2.153112,early
0,None|None,6,1.875,4,AMPK_pT172,1.610114,1.610351,0.000236,0.000147,6e-08,0,0.000147,early
0,None|None,6,1.875,5,BAD_pS112,0.636633,0.654072,0.017438,0.027392,0.0003041,0,0.027392,early
0,None|None,6,1.875,6,c-JUN_pS73,0.386152,0.378808,0.007344,0.019018,5.393e-05,0,0.019018,early
0,None|None,6,1.875,7,c-Met_pY1235,0.473815,0.433399,0.040416,0.085299,0.00163343,0,0.085299,early
0,None|None,6,1.875,8,c-Raf_pS338,0.423671,0.514928,0.091257,0.215395,0.00832779,1,0.215395,early
0,None|None,6,1.875,9,CHK1_pS345,0.247328,0.233535,0.013792,0.055765,0.00019022,0,0.055765,early
0,None|None,6,1.875,10,CHK2_pT68,0.20746,0.193778,0.013682,0.065948,0.00018719,0,0.065948,early
0,None|None,6,1.875,11,EGFR_pY1068,0.09662,0.097516,0.000896,0.009274,8e-07,0,0.009274,early
0,None|None,6,1.875,12,EGFR_pY1173,0.429278,0.397804,0.031475,0.07332,0.00099066,0,0.07332,early
0,None|None,6,1.875,13,EGFR_pY992,0.117017,0.116742,0.000275,0.002352,8e-08,0,0.002352,early
0,None|None,6,1.875,14,ER-alpha_pS118,0.88134,0.753245,0.128095,0.145342,0.01640844,1,0.145342,early
0,None|None,6,1.875,15,FOXO3a_pS318_S321,0.479445,0.459337,0.020108,0.04194,0.00040434,0,0.04194,early
0,None|None,6,1.875,16,GSK3-alpha-beta_pS21_S9,1.309905,1.487482,0.177577,0.135565,0.0315336,1,0.135565,early
0,None|None,6,1.875,17,GSK3-alpha-beta_pS9,1.520548,1.653535,0.132987,0.08746,0.01768567,1,0.08746,early
0,None|None,6,1.875,18,HER2_pY1248,1.459561,1.445862,0.013699,0.009386,0.00018767,0,0.009386,early
0,None|None,6,1.875,19,JNK_pT183_pT185,0.201263,0.220872,0.019609,0.097431,0.00038453,0,0.097431,early
0,None|None,6,1.875,20,MAPK_pT202_Y204,0.34376,0.310315,0.033446,0.097294,0.00111862,0,0.097294,early
0,None|None,6,1.875,21,MEK1_pS217_S221,0.277299,0.235935,0.041364,0.149169,0.00171101,0,0.149169,early
0,None|None,6,1.875,22,mTOR_pS2448,0.521736,0.580826,0.05909,0.113257,0.00349167,1,0.113257,early
0,None|None,6,1.875,23,NF-kB-p65_pS536,0.50987,0.493582,0.016288,0.031945,0.00026528,0,0.031945,early
0,None|None,6,1.875,24,p27_pT157,0.619692,0.564032,0.05566,0.089819,0.00309803,1,0.089819,early
0,None|None,6,1.875,25,p27_pT198,0.450933,0.421046,0.029887,0.066278,0.00089322,0,0.066278,early
0,None|None,6,1.875,26,p38_pT180_Y182,0.193077,0.199441,0.006364,0.032959,4.05e-05,0,0.032959,early
0,None|None,6,1.875,27,p70S6K_pT389,2.73536,3.908555,1.173195,0.4289,1.37638568,1,0.4289,early
0,None|None,6,1.875,28,p90RSK_pT359_S363,0.666847,0.627759,0.039088,0.058617,0.00152789,0,0.058617,early
0,None|None,6,1.875,29,PDK1_pS241,1.10993,1.048752,0.061178,0.055119,0.00374273,1,0.055119,early
0,None|None,6,1.875,30,PKC-alpha_pS657,0.204559,0.219502,0.014943,0.073049,0.00022329,0,0.073049,early
0,None|None,6,1.875,31,PRAS40_pT246,1.457433,1.504888,0.047455,0.032561,0.00225202,0,0.032561,early
0,None|None,6,1.875,32,Rb_pS807_S811,2.257355,2.385852,0.128497,0.056924,0.01651139,1,0.056924,early
0,None|None,6,1.875,33,S6_pS235_S236,3.20958,4.330115,1.120535,0.349122,1.25559792,1,0.349122,early
0,None|None,6,1.875,34,S6_pS240_S244,1.198232,1.404517,0.206285,0.172158,0.04255345,1,0.172158,early
0,None|None,6,1.875,35,Src_pY416,0.082979,0.086631,0.003652,0.044009,1.334e-05,0,0.044009,early
0,None|None,6,1.875,36,Src_pY527,1.22094,1.215933,0.005007,0.004101,2.507e-05,0,0.004101,early
0,None|None,6,1.875,37,STAT3_pY705,0.195444,0.182683,0.01276,0.06529,0.00016283,0,0.06529,early
0,None|None,6,1.875,38,TAZ_pS89,0.669271,0.60952,0.059751,0.089277,0.00357013,1,0.089277,early
0,None|None,6,1.875,39,YAP_pS127,0.416895,0.41893,0.002035,0.004881,4.14e-06,0,0.004881,early
0,None|None,6,1.875,40,YB-1_PS102,0.644742,0.629193,0.015549,0.024117,0.00024178,0,0.024117,early
0,None|None,7,2.1875,0,4EBP1_pS65,0.768965,0.773613,0.004648,0.006044,2.16e-05,0,0.006044,early
0,None|None,7,2.1875,1,ACC_pS79,0.172714,0.204479,0.031766,0.183922,0.00100906,0,0.183922,early
0,None|None,7,2.1875,2,AKT_pS473,0.231445,0.942902,0.711457,3.073972,0.50617055,1,3.073972,early
0,None|None,7,2.1875,3,AKT_pT308,0.366975,1.088393,0.721418,1.965853,0.52044465,1,1.965853,early
0,None|None,7,2.1875,4,AMPK_pT172,1.610537,1.61162,0.001083,0.000673,1.17e-06,0,0.000673,early
0,None|None,7,2.1875,5,BAD_pS112,0.642619,0.653892,0.011273,0.017542,0.00012708,0,0.017542,early
0,None|None,7,2.1875,6,c-JUN_pS73,0.387845,0.378318,0.009526,0.024563,9.075e-05,0,0.024563,early
0,None|None,7,2.1875,7,c-Met_pY1235,0.47539,0.433359,0.042031,0.088414,0.00176663,0,0.088414,early
0,None|None,7,2.1875,8,c-Raf_pS338,0.425643,0.515375,0.089732,0.210815,0.00805179,1,0.210815,early
0,None|None,7,2.1875,9,CHK1_pS345,0.246922,0.233609,0.013313,0.053914,0.00017722,0,0.053914,early
0,None|None,7,2.1875,10,CHK2_pT68,0.207988,0.193802,0.014185,0.068202,0.00020122,0,0.068202,early
0,None|None,7,2.1875,11,EGFR_pY1068,0.09862,0.097764,0.000856,0.008682,7.3e-07,0,0.008682,early
0,None|None,7,2.1875,12,EGFR_pY1173,0.429875,0.397218,0.032657,0.075969,0.00106649,0,0.075969,early
0,None|None,7,2.1875,13,EGFR_pY992,0.11727,0.116871,0.000398,0.003396,1.6e-07,0,0.003396,early
0,None|None,7,2.1875,14,ER-alpha_pS118,0.886207,0.753055,0.133152,0.150249,0.01772944,1,0.150249,early
0,None|None,7,2.1875,15,FOXO3a_pS318_S321,0.481099,0.459132,0.021967,0.045661,0.00048256,0,0.045661,early
0,None|None,7,2.1875,16,GSK3-alpha-beta_pS21_S9,1.32812,1.489046,0.160927,0.121169,0.02589736,1,0.121169,early
0,None|None,7,2.1875,17,GSK3-alpha-beta_pS9,1.547567,1.653668,0.1061,0.068559,0.01125725,1,0.068559,early
0,None|None,7,2.1875,18,HER2_pY1248,1.469007,1.445309,0.023698,0.016132,0.00056162,0,0.016132,early
0,None|None,7,2.1875,19,JNK_pT183_pT185,0.202426,0.220505,0.018079,0.089312,0.00032685,0,0.089312,early
0,None|None,7,2.1875,20,MAPK_pT202_Y204,0.357449,0.311598,0.045851,0.128273,0.00210234,0,0.128273,early
0,None|None,7,2.1875,21,MEK1_pS217_S221,0.28789,0.237941,0.049949,0.173502,0.00249494,0,0.173502,early
0,None|None,7,2.1875,22,mTOR_pS2448,0.52345,0.58191,0.05846,0.111682,0.00341755,1,0.111682,early
0,None|None,7,2.1875,23,NF-kB-p65_pS536,0.50956,0.494685,0.014874,0.029191,0.00022125,0,0.029191,early
0,None|None,7,2.1875,24,p27_pT157,0.62011,0.563675,0.056435,0.091007,0.00318487,1,0.091007,early
0,None|None,7,2.1875,25,p27_pT198,0.4508,0.4209,0.0299,0.066326,0.00089399,0,0.066326,early
0,None|None,7,2.1875,26,p38_pT180_Y182,0.194526,0.199445,0.00492,0.025291,2.42e-05,0,0.025291,early
0,None|None,7,2.1875,27,p70S6K_pT389,2.810021,3.912011,1.10199,0.392164,1.21438193,1,0.392164,early
0,None|None,7,2.1875,28,p90RSK_pT359_S363,0.673275,0.628625,0.04465,0.066318,0.00199362,0,0.066318,early
0,None|None,7,2.1875,29,PDK1_pS241,1.11223,1.049063,0.063167,0.056794,0.00399013,1,0.056794,early
0,None|None,7,2.1875,30,PKC-alpha_pS657,0.204801,0.219764,0.014963,0.07306,0.00022388,0,0.07306,early
0,None|None,7,2.1875,31,PRAS40_pT246,1.488708,1.503536,0.014828,0.00996,0.00021986,0,0.00996,early
0,None|None,7,2.1875,32,Rb_pS807_S811,2.274385,2.390934,0.116549,0.051244,0.01358362,1,0.051244,early
0,None|None,7,2.1875,33,S6_pS235_S236,3.27807,4.341954,1.063884,0.324546,1.13184971,1,0.324546,early
0,None|None,7,2.1875,34,S6_pS240_S244,1.211112,1.408441,0.197329,0.162932,0.03893875,1,0.162932,early
0,None|None,7,2.1875,35,Src_pY416,0.0828,0.087072,0.004272,0.051591,1.825e-05,0,0.051591,early
0,None|None,7,2.1875,36,Src_pY527,1.225805,1.217034,0.008771,0.007155,7.693e-05,0,0.007155,early
0,None|None,7,2.1875,37,STAT3_pY705,0.195953,0.182749,0.013204,0.067382,0.00017434,0,0.067382,early
0,None|None,7,2.1875,38,TAZ_pS89,0.670833,0.610738,0.060095,0.089583,0.00361142,1,0.089583,early
0,None|None,7,2.1875,39,YAP_pS127,0.414986,0.419635,0.004649,0.011203,2.161e-05,0,0.011203,early
0,None|None,7,2.1875,40,YB-1_PS102,0.648833,0.629253,0.01958,0.030178,0.00038339,0,0.030178,early
0,None|None,8,2.5,0,4EBP1_pS65,0.77168,0.773907,0.002227,0.002886,4.96e-06,0,0.002886,early
0,None|None,8,2.5,1,ACC_pS79,0.173822,0.205454,0.031631,0.181974,0.00100053,0,0.181974,early
0,None|None,8,2.5,2,AKT_pS473,0.259741,0.933397,0.673655,2.593561,0.45381138,1,2.593561,early
0,None|None,8,2.5,3,AKT_pT308,0.386381,1.078516,0.692134,1.791325,0.47905012,1,1.791325,early
0,None|None,8,2.5,4,AMPK_pT172,1.61242,1.612951,0.00053,0.000329,2.8e-07,0,0.000329,early
0,None|None,8,2.5,5,BAD_pS112,0.648713,0.653679,0.004966,0.007655,2.466e-05,0,0.007655,early
0,None|None,8,2.5,6,c-JUN_pS73,0.389275,0.37773,0.011545,0.029658,0.00013329,0,0.029658,early
0,None|None,8,2.5,7,c-Met_pY1235,0.476679,0.433334,0.043345,0.090931,0.00187877,0,0.090931,early
0,None|None,8,2.5,8,c-Raf_pS338,0.427383,0.515782,0.088399,0.206837,0.00781434,1,0.206837,early
0,None|None,8,2.5,9,CHK1_pS345,0.246581,0.233677,0.012904,0.052332,0.00016652,0,0.052332,early
0,None|None,8,2.5,10,CHK2_pT68,0.208475,0.193835,0.01464,0.070222,0.00021432,0,0.070222,early
0,None|None,8,2.5,11,EGFR_pY1068,0.100392,0.09802,0.002372,0.023625,5.63e-06,0,0.023625,early
0,None|None,8,2.5,12,EGFR_pY1173,0.430399,0.396681,0.033718,0.078342,0.00113694,0,0.078342,early
0,None|None,8,2.5,13,EGFR_pY992,0.117511,0.116996,0.000515,0.00438,2.6e-07,0,0.00438,early
0,None|None,8,2.5,14,ER-alpha_pS118,0.890799,0.752926,0.137873,0.154775,0.01900908,1,0.154775,early
0,None|None,8,2.5,15,FOXO3a_pS318_S321,0.482866,0.458856,0.02401,0.049725,0.0005765,0,0.049725,early
0,None|None,8,2.5,16,GSK3-alpha-beta_pS21_S9,1.345896,1.490369,0.144473,0.107343,0.02087237,1,0.107343,early
0,None|None,8,2.5,17,GSK3-alpha-beta_pS9,1.573716,1.653603,0.079887,0.050763,0.00638188,1,0.050763,early
0,None|None,8,2.5,18,HER2_pY1248,1.47798,1.444597,0.033383,0.022587,0.00111439,0,0.022587,early
0,None|None,8,2.5,19,JNK_pT183_pT185,0.203547,0.220071,0.016524,0.081181,0.00027305,0,0.081181,early
0,None|None,8,2.5,20,MAPK_pT202_Y204,0.370113,0.312887,0.057226,0.154618,0.00327483,1,0.154618,early
0,None|None,8,2.5,21,MEK1_pS217_S221,0.297725,0.239727,0.057997,0.194802,0.00336369,1,0.194802,early
0,None|None,8,2.5,22,mTOR_pS2448,0.524959,0.583029,0.05807,0.110618,0.00337209,1,0.110618,early
0,None|None,8,2.5,23,NF-kB-p65_pS536,0.508928,0.495551,0.013377,0.026285,0.00017895,0,0.026285,early
0,None|None,8,2.5,24,p27_pT157,0.620353,0.563286,0.057066,0.09199,0.00325658,1,0.09199,early
0,None|None,8,2.5,25,p27_pT198,0.450395,0.420728,0.029666,0.065868,0.00088009,0,0.065868,early
0,None|None,8,2.5,26,p38_pT180_Y182,0.195825,0.199421,0.003596,0.018364,1.293e-05,0,0.018364,early
0,None|None,8,2.5,27,p70S6K_pT389,2.884738,3.912659,1.027921,0.356331,1.0566215,1,0.356331,early
0,None|None,8,2.5,28,p90RSK_pT359_S363,0.679683,0.62943,0.050253,0.073935,0.00252532,1,0.073935,early
0,None|None,8,2.5,29,PDK1_pS241,1.114021,1.049311,0.06471,0.058086,0.00418733,1,0.058086,early
0,None|None,8,2.5,30,PKC-alpha_pS657,0.204838,0.220029,0.01519,0.074158,0.00023075,0,0.074158,early
0,None|None,8,2.5,31,PRAS40_pT246,1.518763,1.502115,0.016648,0.010962,0.00027715,0,0.010962,early
0,None|None,8,2.5,32,Rb_pS807_S811,2.290805,2.395896,0.105092,0.045875,0.01104424,1,0.045875,early
0,None|None,8,2.5,33,S6_pS235_S236,3.348188,4.353185,1.004997,0.300161,1.01001804,1,0.300161,early
0,None|None,8,2.5,34,S6_pS240_S244,1.225624,1.412037,0.186413,0.152096,0.03474974,1,0.152096,early
0,None|None,8,2.5,35,Src_pY416,0.082646,0.08749,0.004844,0.058612,2.346e-05,0,0.058612,early
0,None|None,8,2.5,36,Src_pY527,1.229548,1.218294,0.011254,0.009153,0.00012665,0,0.009153,early
0,None|None,8,2.5,37,STAT3_pY705,0.19627,0.182828,0.013441,0.068484,0.00018067,0,0.068484,early
0,None|None,8,2.5,38,TAZ_pS89,0.672439,0.61184,0.060598,0.090117,0.00367212,1,0.090117,early
0,None|None,8,2.5,39,YAP_pS127,0.413083,0.420469,0.007386,0.017881,5.456e-05,0,0.017881,early
0,None|None,8,2.5,40,YB-1_PS102,0.652173,0.629246,0.022927,0.035155,0.00052567,0,0.035155,early
0,None|None,9,2.8125,0,4EBP1_pS65,0.774794,0.774111,0.000683,0.000881,4.7e-07,0,0.000881,early
0,None|None,9,2.8125,1,ACC_pS79,0.175273,0.206403,0.03113,0.17761,0.00096909,0,0.17761,early
0,None|None,9,2.8125,2,AKT_pS473,0.286262,0.923065,0.636803,2.224542,0.40551764,1,2.224542,early
0,None|None,9,2.8125,3,AKT_pT308,0.405337,1.067611,0.662274,1.633885,0.43860729,1,1.633885,early
0,None|None,9,2.8125,4,AMPK_pT172,1.615765,1.614351,0.001414,0.000875,2e-06,0,0.000875,early
0,None|None,9,2.8125,5,BAD_pS112,0.654841,0.653443,0.001398,0.002134,1.95e-06,0,0.002134,early
0,None|None,9,2.8125,6,c-JUN_pS73,0.3905,0.377053,0.013448,0.034437,0.00018084,0,0.034437,early
0,None|None,9,2.8125,7,c-Met_pY1235,0.477651,0.433328,0.044324,0.092795,0.00196458,0,0.092795,early
0,None|None,9,2.8125,8,c-Raf_pS338,0.428809,0.516155,0.087346,0.203695,0.00762939,1,0.203695,early
0,None|None,9,2.8125,9,CHK1_pS345,0.246319,0.23374,0.012579,0.051068,0.00015823,0,0.051068,early
0,None|None,9,2.8125,10,CHK2_pT68,0.208906,0.193878,0.015028,0.071937,0.00022584,0,0.071937,early
0,None|None,9,2.8125,11,EGFR_pY1068,0.101953,0.098285,0.003668,0.035982,1.346e-05,0,0.035982,early
0,None|None,9,2.8125,12,EGFR_pY1173,0.430847,0.396192,0.034655,0.080435,0.00120099,0,0.080435,early
0,None|None,9,2.8125,13,EGFR_pY992,0.117753,0.117117,0.000636,0.005402,4e-07,0,0.005402,early
0,None|None,9,2.8125,14,ER-alpha_pS118,0.894995,0.75286,0.142135,0.158811,0.0202023,1,0.158811,early
0,None|None,9,2.8125,15,FOXO3a_pS318_S321,0.484778,0.458515,0.026263,0.054176,0.00068976,0,0.054176,early
0,None|None,9,2.8125,16,GSK3-alpha-beta_pS21_S9,1.36301,1.49148,0.12847,0.094254,0.01650443,1,0.094254,early
0,None|None,9,2.8125,17,GSK3-alpha-beta_pS9,1.59863,1.653374,0.054745,0.034245,0.002997,1,0.034245,early
0,None|None,9,2.8125,18,HER2_pY1248,1.486524,1.443746,0.042777,0.028777,0.00182991,0,0.028777,early
0,None|None,9,2.8125,19,JNK_pT183_pT185,0.204653,0.219573,0.01492,0.072904,0.00022261,0,0.072904,early
0,None|None,9,2.8125,20,MAPK_pT202_Y204,0.381625,0.314184,0.067441,0.17672,0.00454827,1,0.17672,early
0,None|None,9,2.8125,21,MEK1_pS217_S221,0.306691,0.241304,0.065388,0.213204,0.00427555,1,0.213204,early
0,None|None,9,2.8125,22,mTOR_pS2448,0.526146,0.584185,0.05804,0.110311,0.00336862,1,0.110311,early
0,None|None,9,2.8125,23,NF-kB-p65_pS536,0.508046,0.496189,0.011857,0.023339,0.00014059,0,0.023339,early
0,None|None,9,2.8125,24,p27_pT157,0.620474,0.562871,0.057604,0.092838,0.00331817,1,0.092838,early
0,None|None,9,2.8125,25,p27_pT198,0.449734,0.420533,0.029201,0.06493,0.00085271,0,0.06493,early
0,None|None,9,2.8125,26,p38_pT180_Y182,0.196982,0.199372,0.00239,0.012134,5.71e-06,0,0.012134,early
0,None|None,9,2.8125,27,p70S6K_pT389,2.95883,3.910697,0.951867,0.321704,0.90605053,1,0.321704,early
0,None|None,9,2.8125,28,p90RSK_pT359_S363,0.685969,0.630179,0.05579,0.081331,0.00311255,1,0.081331,early
0,None|None,9,2.8125,29,PDK1_pS241,1.115318,1.049508,0.06581,0.059005,0.0043309,1,0.059005,early
0,None|None,9,2.8125,30,PKC-alpha_pS657,0.20465,0.220296,0.015647,0.076455,0.00024481,0,0.076455,early
0,None|None,9,2.8125,31,PRAS40_pT246,1.547426,1.500654,0.046771,0.030225,0.00218754,0,0.030225,early
0,None|None,9,2.8125,32,Rb_pS807_S811,2.306575,2.400766,0.094192,0.040836,0.00887205,1,0.040836,early
0,None|None,9,2.8125,33,S6_pS235_S236,3.41888,4.363895,0.945015,0.276411,0.89305371,1,0.276411,early
0,None|None,9,2.8125,34,S6_pS240_S244,1.241487,1.415336,0.173849,0.140033,0.03022339,1,0.140033,early
0,None|None,9,2.8125,35,Src_pY416,0.082512,0.087886,0.005374,0.065131,2.888e-05,0,0.065131,early
0,None|None,9,2.8125,36,Src_pY527,1.232244,1.219715,0.01253,0.010168,0.00015699,0,0.010168,early
0,None|None,9,2.8125,37,STAT3_pY705,0.196426,0.182922,0.013503,0.068745,0.00018234,0,0.068745,early
0,None|None,9,2.8125,38,TAZ_pS89,0.674398,0.612836,0.061562,0.091284,0.00378987,1,0.091284,early
0,None|None,9,2.8125,39,YAP_pS127,0.411392,0.42143,0.010037,0.024399,0.00010075,0,0.024399,early
0,None|None,9,2.8125,40,YB-1_PS102,0.654852,0.629182,0.025671,0.039201,0.00065898,0,0.039201,early
0,None|None,10,3.125,0,4EBP1_pS65,0.778316,0.774238,0.004078,0.00524,1.663e-05,0,0.00524,early
0,None|None,10,3.125,1,ACC_pS79,0.177086,0.207329,0.030243,0.170781,0.00091463,0,0.170781,early
0,None|None,10,3.125,2,AKT_pS473,0.310122,0.911972,0.60185,1.940689,0.36222346,1,1.940689,early
0,None|None,10,3.125,3,AKT_pT308,0.42305,1.055753,0.632703,1.495576,0.40031283,1,1.495576,early
0,None|None,10,3.125,4,AMPK_pT172,1.62063,1.615829,0.004801,0.002962,2.305e-05,0,0.002962,early
0,None|None,10,3.125,5,BAD_pS112,0.660906,0.653196,0.00771,0.011666,5.945e-05,0,0.011666,early
0,None|None,10,3.125,6,c-JUN_pS73,0.391574,0.376293,0.01528,0.039023,0.00023349,0,0.039023,early
0,None|None,10,3.125,7,c-Met_pY1235,0.478295,0.433342,0.044952,0.093985,0.00202072,0,0.093985,early
0,None|None,10,3.125,8,c-Raf_pS338,0.42989,0.516501,0.086611,0.201473,0.00750151,1,0.201473,early
0,None|None,10,3.125,9,CHK1_pS345,0.246147,0.233799,0.012348,0.050165,0.00015247,0,0.050165,early
0,None|None,10,3.125,10,CHK2_pT68,0.209273,0.19393,0.015343,0.073315,0.0002354,0,0.073315,early
0,None|None,10,3.125,11,EGFR_pY1068,0.103339,0.098558,0.004781,0.046266,2.286e-05,0,0.046266,early
0,None|None,10,3.125,12,EGFR_pY1173,0.43122,0.395752,0.035469,0.082252,0.00125804,0,0.082252,early
0,None|None,10,3.125,13,EGFR_pY992,0.118007,0.117233,0.000773,0.006555,6e-07,0,0.006555,early
0,None|None,10,3.125,14,ER-alpha_pS118,0.898675,0.752861,0.145814,0.162255,0.02126183,1,0.162255,early
0,None|None,10,3.125,15,FOXO3a_pS318_S321,0.486866,0.458115,0.028751,0.059053,0.00082662,0,0.059053,early
0,None|None,10,3.125,16,GSK3-alpha-beta_pS21_S9,1.379338,1.49241,0.113072,0.081976,0.01278529,1,0.081976,early
0,None|None,10,3.125,17,GSK3-alpha-beta_pS9,1.622024,1.653015,0.030991,0.019106,0.00096042,0,0.019106,early
0,None|None,10,3.125,18,HER2_pY1248,1.494752,1.442779,0.051973,0.03477,0.00270117,1,0.03477,early
0,None|None,10,3.125,19,JNK_pT183_pT185,0.205787,0.219017,0.01323,0.064289,0.00017503,0,0.064289,early
0,None|None,10,3.125,20,MAPK_pT202_Y204,0.391878,0.315493,0.076385,0.194922,0.00583474,1,0.194922,early
0,None|None,10,3.125,21,MEK1_pS217_S221,0.314727,0.242679,0.072048,0.228922,0.00519089,1,0.228922,early
0,None|None,10,3.125,22,mTOR_pS2448,0.526968,0.585383,0.058416,0.110852,0.00341239,1,0.110852,early
0,None|None,10,3.125,23,NF-kB-p65_pS536,0.50697,0.496611,0.010359,0.020434,0.00010731,0,0.020434,early
0,None|None,10,3.125,24,p27_pT157,0.620537,0.562435,0.058101,0.093631,0.00337577,1,0.093631,early
0,None|None,10,3.125,25,p27_pT198,0.448853,0.420318,0.028534,0.063571,0.0008142,0,0.063571,early
0,None|None,10,3.125,26,p38_pT180_Y182,0.198005,0.199299,0.001294,0.006534,1.67e-06,0,0.006534,early
0,None|None,10,3.125,27,p70S6K_pT389,3.0317,3.906334,0.874634,0.288496,0.76498468,1,0.288496,early
0,None|None,10,3.125,28,p90RSK_pT359_S363,0.692029,0.630879,0.06115,0.088363,0.00373933,1,0.088363,early
0,None|None,10,3.125,29,PDK1_pS241,1.116187,1.049664,0.066523,0.059599,0.00442535,1,0.059599,early
0,None|None,10,3.125,30,PKC-alpha_pS657,0.20424,0.220568,0.016328,0.079947,0.00026662,0,0.079947,early
0,None|None,10,3.125,31,PRAS40_pT246,1.57456,1.499189,0.075371,0.047868,0.00568085,1,0.047868,early
0,None|None,10,3.125,32,Rb_pS807_S811,2.321775,2.405568,0.083793,0.03609,0.00702121,1,0.03609,early
0,None|None,10,3.125,33,S6_pS235_S236,3.489515,4.374172,0.884657,0.253519,0.78261742,1,0.253519,early
0,None|None,10,3.125,34,S6_pS240_S244,1.258506,1.418369,0.159864,0.127027,0.02555641,1,0.127027,early
0,None|None,10,3.125,35,Src_pY416,0.082397,0.088263,0.005865,0.071183,3.44e-05,0,0.071183,early
0,None|None,10,3.125,36,Src_pY527,1.234095,1.221298,0.012797,0.010369,0.00016376,0,0.010369,early
0,None|None,10,3.125,37,STAT3_pY705,0.196454,0.183031,0.013423,0.068326,0.00018018,0,0.068326,early
0,None|None,10,3.125,38,TAZ_pS89,0.677006,0.613736,0.06327,0.093456,0.0040031,1,0.093456,early
0,None|None,10,3.125,39,YAP_pS127,0.41011,0.422513,0.012403,0.030244,0.00015384,0,0.030244,early
0,None|None,10,3.125,40,YB-1_PS102,0.656974,0.629068,0.027906,0.042477,0.00077875,0,0.042477,early
0,None|None,11,3.4375,0,4EBP1_pS65,0.782224,0.774295,0.00793,0.010137,6.288e-05,0,0.010137,early
0,None|None,11,3.4375,1,ACC_pS79,0.179288,0.208232,0.028944,0.161439,0.00083776,0,0.161439,early
0,None|None,11,3.4375,2,AKT_pS473,0.330576,0.900186,0.569611,1.723086,0.32445633,1,1.723086,early
0,None|None,11,3.4375,3,AKT_pT308,0.438798,1.04302,0.604223,1.376996,0.36508487,1,1.376996,early
0,None|None,11,3.4375,4,AMPK_pT172,1.627101,1.617388,0.009712,0.005969,9.433e-05,0,0.005969,early
0,None|None,11,3.4375,5,BAD_pS112,0.666802,0.652945,0.013857,0.020781,0.00019201,0,0.020781,early
